city,lat,lng,STATE,population,id
Nolensville,35.9572,-86.672,TN,8169,1840016219
South Cleveland,35.1097,-84.9097,TN,7882,1840036101
Pulaski,35.1933,-87.035,TN,7549,1840014575
Harrison,35.1275,-85.1464,TN,7427,1840013449
Milan,35.9126,-88.7554,TN,7253,1840014483
Green Hill,36.2349,-86.5733,TN,7117,1840013350
Greenbrier,36.4239,-86.7976,TN,6842,1840016014
Church Hill,36.5204,-82.7151,TN,6674,1840014428
Lexington,35.6611,-88.3946,TN,6573,1840014527
Rogersville,36.4081,-83.0042,TN,6243,1840017699
Munford,35.4433,-89.8148,TN,6069,1840014548
Henderson,35.4445,-88.6531,TN,5966,1840014550
Tellico Village,35.6977,-84.2661,TN,5890,1840040591
Kingston,35.8713,-84.4959,TN,5812,1840014499
Madisonville,35.5233,-84.363,TN,5570,1840015414
Sweetwater,35.6029,-84.4717,TN,5522,1840015415
Sparta,35.9347,-85.4726,TN,5464,1840015354
Rockwood,35.8693,-84.673,TN,5434,1840014498
Jonesborough,36.2959,-82.4766,TN,5397,1840016092
Mount Carmel,36.562,-82.6618,TN,5355,1840016025
Lafayette,36.5241,-86.0306,TN,5298,1840014423
Oak Grove,36.4223,-82.4293,TN,5170,1840013335
Eagleton Village,35.7884,-83.9363,TN,5163,1840013068
McKenzie,36.1371,-88.5077,TN,5127,1840015346
Fairfield Glade,36.0028,-84.8711,TN,8217,1840013067
Fairview,35.9815,-87.1293,TN,7233,1840013379
Millersville,36.3968,-86.7111,TN,6854,1840014416
Lynchburg,35.2846,-86.3587,TN,6384,1840036144
Pigeon Forge,35.7977,-83.5623,TN,6238,1840014500
Loudon,35.7413,-84.3704,TN,5760,1840016254
Thompson's Station,35.809,-86.8995,TN,5662,1840016218
South Pittsburg,35.0111,-85.7183,TN,5457,1840015471
Dandridge,36.0284,-83.4308,TN,5216,1840016168
Dallas,32.7936,-96.7662,TX,5733259,1840019440
Houston,29.7869,-95.3905,TX,5446468,1840020925
San Antonio,29.4658,-98.5254,TX,2002530,1840022220
Austin,30.3006,-97.7517,TX,1638716,1840019590
Fort Worth,32.7812,-97.3472,TX,874168,1840020696
El Paso,31.8479,-106.4309,TX,845674,1840023252
McAllen,26.2273,-98.2471,TX,800904,1840021024
Denton,33.2176,-97.1419,TX,440146,1840019390
Arlington,32.6998,-97.1251,TX,396394,1840019422
Corpus Christi,27.7261,-97.3755,TX,341435,1840019718
Plano,33.0502,-96.7487,TX,286143,1840020662
Lubbock,33.5642,-101.8871,TX,262505,1840020604
Laredo,27.5617,-99.4874,TX,260244,1840021002
Killeen,31.0755,-97.7297,TX,247489,1840020854
Irving,32.8584,-96.9702,TX,240373,1840019438
Garland,32.91,-96.6305,TX,238002,1840020707
McKinney,33.2016,-96.6669,TX,235134,1840020657
Brownsville,25.998,-97.4565,TX,227883,1840019743
College Station,30.5852,-96.296,TX,207308,1840019570
Amarillo,35.1989,-101.831,TX,206072,1840019156
Grand Prairie,32.687,-97.0209,TX,193837,1840020709
Waco,31.5597,-97.1882,TX,188448,1840022140
Frisco,33.1554,-96.8217,TX,177286,1840020654
Port Arthur,29.8554,-93.9264,TX,157934,1840020919
Pasadena,29.6584,-95.1499,TX,153520,1840020930
Beaumont,30.085,-94.1451,TX,148954,1840019612
Odessa,31.8831,-102.3406,TX,147810,1840020794
Midland,32.0249,-102.1137,TX,144247,1840020792
Mesquite,32.7623,-96.5889,TX,143949,1840020713
Tyler,32.3184,-95.3065,TX,141116,1840022076
Harlingen,26.1916,-97.6976,TX,136968,1840021036
Carrollton,32.989,-96.8999,TX,135710,1840019436
Round Rock,30.5254,-97.6659,TX,123678,1840020879
Pearland,29.5585,-95.3215,TX,119940,1840020979
Richardson,32.9717,-96.7092,TX,116783,1840020710
Abilene,32.4543,-99.7384,TX,114964,1840019476
Texas City,29.4128,-94.9658,TX,114546,1840022234
The Woodlands,30.1738,-95.5134,TX,109608,1840019585
Lewisville,33.0452,-96.9823,TX,106021,1840020639
League City,29.4874,-95.1087,TX,104903,1840020973
Temple,31.1076,-97.3894,TX,101876,1840022154
Allen,33.1088,-96.6735,TX,100685,1840019396
Longview,32.5192,-94.7622,TX,100196,1840020746
Mission Bend,29.6948,-95.6657,TX,38570,1840019643
University Park,32.8506,-96.7937,TX,25201,1840022055
Watauga,32.8718,-97.2515,TX,24602,1840022049
Cloverleaf,29.7882,-95.1724,TX,24023,1840018248
Bellaire,29.704,-95.4621,TX,18797,1840019617
South Houston,29.6611,-95.2285,TX,17543,1840022199
West University Place,29.7157,-95.4321,TX,15608,1840022205
Four Corners,29.6705,-95.6597,TX,13178,1840018265
Jacinto City,29.7663,-95.241,TX,10661,1840019619
Rio Bravo,27.3648,-99.482,TX,8012,1840021001
Cameron Park,25.9705,-97.4775,TX,6116,1840037105
San Angelo,31.4426,-100.4501,TX,99890,1840022146
Wichita Falls,33.9072,-98.529,TX,99617,1840021923
Edinburg,26.3197,-98.1596,TX,90280,1840021020
Sugar Land,29.5935,-95.6357,TX,88485,1840022217
Mission,26.204,-98.3251,TX,84424,1840021026
Conroe,30.3224,-95.482,TX,84378,1840019586
Bryan,30.6657,-96.3668,TX,84021,1840019569
Texarkana,33.4487,-94.0815,TX,80145,1840021987
Pharr,26.1685,-98.1904,TX,79487,1840021030
New Braunfels,29.6997,-98.1148,TX,79152,1840021341
Baytown,29.7586,-94.9669,TX,76804,1840019616
Flower Mound,33.0344,-97.1147,TX,76681,1840022010
Lake Jackson,29.0516,-95.4521,TX,76565,1840020980
Cedar Park,30.5105,-97.8197,TX,75704,1840019572
Atascocita,29.9777,-95.1953,TX,75114,1840018251
Missouri City,29.563,-95.5365,TX,74497,1840020950
San Marcos,29.8736,-97.938,TX,74212,1840022188
Georgetown,30.6668,-97.6953,TX,70685,1840020875
North Richland Hills,32.8605,-97.218,TX,70441,1840020703
Mansfield,32.569,-97.1211,TX,68928,1840020702
Victoria,28.8285,-96.985,TX,68271,1840023044
Sherman,33.6266,-96.6195,TX,67354,1840021953
Pflugerville,30.4525,-97.602,TX,63359,1840020892
Rowlett,32.9157,-96.5488,TX,62868,1840020711
Spring,30.0613,-95.383,TX,57932,1840019615
Euless,32.8508,-97.0799,TX,55174,1840020693
Eagle Pass,28.7125,-100.484,TX,54299,1840019690
Grapevine,32.9343,-97.0744,TX,53982,1840020697
DeSoto,32.5992,-96.8633,TX,53568,1840019441
Wylie,33.0362,-96.5161,TX,49826,1840022018
Bedford,32.8464,-97.135,TX,49486,1840019424
Leander,30.5728,-97.8633,TX,49234,1840020877
Cedar Hill,32.5809,-96.9592,TX,48710,1840019433
Rio Grande City,26.3808,-98.8216,TX,48633,1840021016
Keller,32.9337,-97.2255,TX,47266,1840019428
Galveston,29.2487,-94.891,TX,46561,1840020970
Little Elm,33.1856,-96.929,TX,46548,1840020640
Burleson,32.517,-97.3343,TX,46145,1840019467
Lufkin,31.3217,-94.7277,TX,45912,1840020840
Del Rio,29.3708,-100.88,TX,44424,1840019607
Haltom City,32.8176,-97.2707,TX,44417,1840020698
Rockwall,32.917,-96.4377,TX,44208,1840020717
Kyle,29.9936,-97.8858,TX,43480,1840020907
The Colony,33.0927,-96.8977,TX,42721,1840022005
Weatherford,32.7535,-97.7724,TX,42278,1840022041
Coppell,32.9638,-96.9905,TX,41941,1840019439
Channelview,29.7914,-95.1145,TX,40983,1840018253
Weslaco,26.1648,-97.9898,TX,40358,1840022258
Schertz,29.5648,-98.2537,TX,40092,1840022213
Friendswood,29.5112,-95.1979,TX,39839,1840020969
Huntsville,30.705,-95.5545,TX,39542,1840019565
Duncanville,32.646,-96.9127,TX,39487,1840019442
Lancaster,32.5922,-96.7737,TX,39386,1840020714
Hurst,32.8353,-97.1808,TX,39051,1840019427
Rosenberg,29.546,-95.822,TX,37661,1840020948
Forney,32.744,-96.4529,TX,37521,1840020734
Farmers Branch,32.9272,-96.8806,TX,37088,1840020706
San Juan,26.1903,-98.152,TX,36981,1840022256
Cleburne,32.3561,-97.4145,TX,36193,1840019464
La Porte,29.669,-95.0483,TX,35371,1840020932
Waxahachie,32.4032,-96.8444,TX,35340,1840022083
Nacogdoches,31.6135,-94.6528,TX,35192,1840020820
Granbury,32.4484,-97.7685,TX,35138,1840020749
Socorro,31.6384,-106.2601,TX,34048,1840022136
Deer Park,29.6898,-95.1151,TX,33891,1840019621
Copperas Cove,31.1192,-97.914,TX,32706,1840019538
Southlake,32.9545,-97.1503,TX,31824,1840022048
Harker Heights,31.0572,-97.6445,TX,31075,1840020851
Kerrville,30.0398,-99.1319,TX,30148,1840020908
Cibolo,29.564,-98.2125,TX,29249,1840019639
Big Spring,32.2387,-101.4802,TX,28624,1840019471
Seguin,29.5891,-97.9661,TX,27768,1840022214
Colleyville,32.8913,-97.1486,TX,26674,1840019430
Alvin,29.387,-95.2936,TX,26474,1840019671
Fort Hood,31.1345,-97.7797,TX,26472,1840073932
Timberwood Park,29.6994,-98.4838,TX,26236,1840019651
Paris,33.6689,-95.5462,TX,25961,1840020594
Sachse,32.9726,-96.5793,TX,25937,1840020712
West Odessa,31.8388,-102.4996,TX,25781,1840037100
Hutto,30.5374,-97.5516,TX,25367,1840019573
Balch Springs,32.7194,-96.6151,TX,25357,1840019435
Kingsville,27.5095,-97.861,TX,25286,1840021013
Midlothian,32.4718,-96.9877,TX,25254,1840020757
Greenville,33.1116,-96.1099,TX,25000,1840020649
Canyon Lake,29.8761,-98.2611,TX,24877,1840018260
San Benito,26.1298,-97.644,TX,24528,1840022260
Fresno,29.5357,-95.4693,TX,24426,1840018266
Denison,33.7672,-96.5807,TX,24380,1840019317
Plainview,34.1911,-101.7234,TX,24150,1840020538
Benbrook,32.6787,-97.4638,TX,23590,1840019425
Converse,29.5091,-98.3084,TX,23375,1840019655
Saginaw,32.8657,-97.3652,TX,23014,1840022046
Corsicana,32.0821,-96.468,TX,22516,1840019505
Brownwood,31.7124,-98.9766,TX,22172,1840019519
Belton,31.0525,-97.479,TX,21734,1840019556
Marshall,32.537,-94.3515,TX,21672,1840020739
Corinth,33.1434,-97.0681,TX,21152,1840019389
Alice,27.7556,-98.0653,TX,20803,1840019714
Murphy,33.0186,-96.6105,TX,20673,1840020659
Brushy Creek,30.513,-97.7382,TX,20666,1840135494
Universal City,29.5521,-98.3074,TX,20532,1840022225
Stephenville,32.2148,-98.2205,TX,20400,1840022097
Dickinson,29.4545,-95.0584,TX,20359,1840019667
Prosper,33.2394,-96.8088,TX,20312,1840022019
Alamo,26.1811,-98.1177,TX,19679,1840019732
Rockport,28.029,-97.0722,TX,19652,1840020999
Horizon City,31.6799,-106.1903,TX,19562,1840020805
Angleton,29.1716,-95.4292,TX,19544,1840019672
Orange,30.121,-93.7616,TX,19072,1840020910
Ennis,32.3239,-96.6377,TX,18996,1840020754
Palestine,31.7544,-95.6471,TX,18835,1840020798
Uvalde,29.2153,-99.7782,TX,18747,1840022231
Bay City,28.9838,-95.9601,TX,18653,1840019682
Stafford,29.6271,-95.5653,TX,18315,1840022216
Katy,29.7905,-95.8353,TX,18282,1840019648
Beeville,28.4059,-97.7494,TX,18272,1840019698
Cinco Ranch,29.7395,-95.7606,TX,18200,1840037039
Kilgore,32.3979,-94.8603,TX,18179,1840020747
Ingleside,27.8701,-97.2076,TX,18134,1840019709
White Settlement,32.7554,-97.4605,TX,17828,1840022051
Pampa,35.5479,-100.965,TX,17641,1840022939
Nederland,29.9707,-94.0015,TX,17491,1840020917
Portland,27.8913,-97.328,TX,17287,1840021006
Alton,26.2884,-98.3098,TX,17278,1840019733
Brenham,30.1586,-96.3965,TX,16913,1840019604
La Marque,29.369,-94.9957,TX,16766,1840020972
Mercedes,26.1533,-97.9129,TX,16734,1840021025
Terrell,32.7341,-96.2939,TX,16733,1840022065
Seagoville,32.653,-96.5455,TX,16715,1840022054
Mount Pleasant,33.1613,-94.9717,TX,16699,1840020666
Donna,26.1467,-98.056,TX,16638,1840019734
Anna,33.347,-96.5503,TX,16613,1840019397
Highland Village,33.0897,-97.0615,TX,16587,1840020638
Sienna Plantation,29.4834,-95.5065,TX,16310,1840019642
Bastrop,30.1118,-97.3257,TX,16305,1840019603
Buda,30.0847,-97.844,TX,16163,1840019605
Gainesville,33.6391,-97.1487,TX,16155,1840020573
Taylor,30.5743,-97.4233,TX,16138,1840022165
Boerne,29.7844,-98.7289,TX,16050,1840019623
Gun Barrel City,32.3277,-96.1286,TX,16013,1840020772
Humble,29.9921,-95.2655,TX,15997,1840020926
Live Oak,29.5545,-98.3404,TX,15820,1840020960
Groves,29.9457,-93.9164,TX,15769,1840020916
Pecan Grove,29.6235,-95.7331,TX,15722,1840019645
Canyon,34.9877,-101.9179,TX,15464,1840019180
Addison,32.9586,-96.8356,TX,15458,1840022057
Hereford,34.8232,-102.4001,TX,15440,1840020462
Crowley,32.578,-97.3584,TX,15389,1840019431
Lakeway,30.3547,-97.9854,TX,15154,1840020894
Port Isabel,26.0538,-97.2505,TX,15113,1840021040
Aldine,29.9122,-95.3785,TX,15077,1840018250
Andrews,32.3208,-102.552,TX,14999,1840019474
Dumas,35.8613,-101.9642,TX,14931,1840019086
Henderson,32.1576,-94.796,TX,14731,1840020767
Sulphur Springs,33.1421,-95.6124,TX,14728,1840022031
Pleasanton,28.9643,-98.4957,TX,14638,1840020988
Hewitt,31.4519,-97.1961,TX,14435,1840020809
Jacksonville,31.9642,-95.2617,TX,14429,1840019515
Mineral Wells,32.8169,-98.0776,TX,14356,1840020689
Raymondville,26.4759,-97.7769,TX,14120,1840021035
Hidalgo,26.108,-98.2481,TX,13931,1840021023
Levelland,33.5806,-102.3636,TX,13884,1840020606
Seabrook,29.5751,-95.0236,TX,13693,1840022197
Santa Fe,29.3891,-95.1005,TX,13442,1840022233
Rendon,32.5789,-97.235,TX,13415,1840019421
Lockhart,29.8785,-97.6831,TX,13396,1840020936
Pecos,31.4046,-103.5057,TX,13317,1840020806
Dayton,30.0293,-94.9039,TX,13287,1840019599
La Homa,26.2773,-98.3579,TX,13260,1840037093
Glenn Heights,32.5506,-96.8548,TX,13084,1840020708
Borger,35.6598,-101.4012,TX,13065,1840019083
Forest Hill,32.6619,-97.2662,TX,12953,1840020695
Port Neches,29.9765,-93.946,TX,12898,1840020920
Lumberton,30.2562,-94.2071,TX,12829,1840020896
Red Oak,32.5204,-96.7862,TX,12780,1840020761
Lindale,32.4933,-95.4069,TX,12614,1840022078
Royse City,32.9764,-96.3192,TX,12567,1840020718
Azle,32.8955,-97.5379,TX,12495,1840019423
Wells Branch,30.4432,-97.6792,TX,12431,1840019588
Fredericksburg,30.2671,-98.8757,TX,12428,1840020898
Trophy Club,33.0039,-97.1898,TX,12340,1840022993
Freeport,28.9454,-95.3602,TX,12169,1840020974
Athens,32.2041,-95.8321,TX,12163,1840019500
Fate,32.9432,-96.3863,TX,12090,1840020715
Richmond,29.5824,-95.7602,TX,12064,1840020947
Gatesville,31.4419,-97.7351,TX,12039,1840020825
Elgin,30.3512,-97.3876,TX,11976,1840020903
Robstown,27.7886,-97.6685,TX,11885,1840021010
El Campo,29.1986,-96.2725,TX,11870,1840020966
Port Lavaca,28.6181,-96.6278,TX,11781,1840020996
Tomball,30.0964,-95.6186,TX,11707,1840022203
Snyder,32.7133,-100.9113,TX,11678,1840022059
Clute,29.0257,-95.3975,TX,11634,1840019669
Robinson,31.4501,-97.1201,TX,11617,1840020813
Leon Valley,29.4954,-98.6142,TX,11426,1840020959
Roma,26.4166,-99.0061,TX,11425,1840021017
Lamesa,32.7333,-101.9542,TX,11320,1840020725
Webster,29.5317,-95.1188,TX,11123,1840022204
Galena Park,29.7452,-95.2333,TX,10989,1840020922
Bacliff,29.5077,-94.988,TX,10925,1840018273
Vidor,30.1291,-93.9967,TX,10854,1840022193
Selma,29.5865,-98.3134,TX,10712,1840022221
Pearsall,28.8885,-99.0988,TX,10700,1840020992
Cleveland,30.3369,-95.0924,TX,10543,1840019596
Bellmead,31.6025,-97.0896,TX,10503,1840019531
Burkburnett,34.0746,-98.5672,TX,10334,1840019278
Fort Bliss,31.8137,-106.4119,TX,10188,1840073931
Princeton,33.1792,-96.5046,TX,10159,1840020663
Manvel,29.4793,-95.3658,TX,10115,1840020977
Bonham,33.588,-96.1901,TX,10059,1840019332
Fulshear,29.693,-95.8792,TX,10044,1840020946
Vernon,34.148,-99.3,TX,9941,1840021912
Sweetwater,32.4693,-100.4092,TX,9940,1840022089
Cuero,29.1023,-97.2871,TX,9816,1840019676
Manor,30.3563,-97.523,TX,9733,1840020890
Silsbee,30.3456,-94.1764,TX,9694,1840022182
Eidson Road,28.6677,-100.4787,TX,9680,1840037044
Brownfield,33.1757,-102.273,TX,9566,1840019404
Lantana,33.092,-97.1216,TX,9503,1840025053
Fort Stockton,30.8926,-102.8847,TX,9421,1840020848
Melissa,33.289,-96.5573,TX,9212,1840020658
Highland Park,32.8311,-96.8012,TX,9208,1840022058
San Elizario,31.5793,-106.2632,TX,9173,1840019523
Helotes,29.5693,-98.6956,TX,9169,1840020957
West Tawakoni,32.8976,-96.0218,TX,9143,1840022015
Fair Oaks Ranch,29.7468,-98.6375,TX,9091,1840020939
Fairview,33.1399,-96.6117,TX,8950,1840022021
Navasota,30.3874,-96.0895,TX,8927,1840023174
Wharton,29.3138,-96.1044,TX,8899,1840022229
Woodway,31.4988,-97.2314,TX,8825,1840022142
Graham,33.1017,-98.5778,TX,8819,1840020668
Commerce,33.2421,-95.8991,TX,8736,1840019394
Heath,32.8443,-96.4679,TX,8720,1840020716
Kirby,29.4611,-98.386,TX,8705,1840020962
Perryton,36.3932,-100.7974,TX,8681,1840020379
Alamo Heights,29.4828,-98.4681,TX,8413,1840019653
Kennedale,32.6434,-97.2173,TX,8338,1840019429
Whitehouse,32.2222,-95.2217,TX,8317,1840022077
Hillsboro,32.0092,-97.1151,TX,8296,1840020783
Aransas Pass,27.8877,-97.1134,TX,8265,1840019708
Bridge City,30.0297,-93.8406,TX,8162,1840019609
Roanoke,33.0148,-97.2268,TX,8135,1840020641
Dalhart,36.0579,-102.5123,TX,8121,1840019052
Richland Hills,32.8095,-97.2273,TX,8052,1840020700
Lake Dallas,33.1277,-97.0234,TX,7958,1840020646
Jersey Village,29.8903,-95.5721,TX,7929,1840019620
Los Fresnos,26.075,-97.4877,TX,7830,1840021037
Jasper,30.9221,-93.9947,TX,7804,1840019560
Joshua,32.4583,-97.3851,TX,7778,1840019468
River Oaks,32.7767,-97.3984,TX,7703,1840020701
Seminole,32.7215,-102.6504,TX,7613,1840022061
Aledo,32.6974,-97.607,TX,7563,1840019418
Highlands,29.813,-95.0577,TX,7544,1840018254
Hempstead,30.0996,-96.0781,TX,7432,1840020913
La Feria,26.1544,-97.8256,TX,7364,1840021041
Crystal City,28.6909,-99.8257,TX,7363,1840019688
Gonzales,29.5126,-97.4472,TX,7249,1840020953
Elsa,26.2969,-97.9937,TX,7134,1840021021
Sanger,33.3712,-97.1677,TX,7128,1840022004
Providence Village,33.2363,-96.9611,TX,7127,1840043421
Floresville,29.14,-98.163,TX,7126,1840020981
Hornsby Bend,30.245,-97.5833,TX,7124,1840027020
Lampasas,31.064,-98.1824,TX,7121,1840020846
Murillo,26.2642,-98.1233,TX,7001,1840037125
Kaufman,32.5769,-96.316,TX,6846,1840019450
Mexia,31.6809,-96.4833,TX,6838,1840020822
Kingsland,30.6651,-98.4545,TX,6818,1840018217
Hondo,29.3532,-99.1621,TX,6794,1840020963
Bee Cave,30.3084,-97.9629,TX,6739,1840023142
Camp Swift,30.1885,-97.2933,TX,6731,1840018243
Lacy-Lakeview,31.6292,-97.1052,TX,6611,1840020818
Decatur,33.2269,-97.5886,TX,6574,1840019385
Lackland AFB,29.3866,-98.6179,TX,6537,1840074237
Homestead Meadows South,31.811,-106.1643,TX,6460,1840073263
Keene,32.3955,-97.3225,TX,6440,1840019469
Willis,30.4314,-95.4832,TX,6436,1840022175
Devine,29.1457,-98.9048,TX,6410,1840019657
Gladewater,32.5426,-94.9465,TX,6408,1840020745
Paloma Creek South,33.21,-96.9327,TX,6406,1840041381
Prairie View,30.085,-95.9897,TX,6391,1840021698
Mila Doce,26.223,-97.9601,TX,6354,1840037094
White Oak,32.5313,-94.8564,TX,6352,1840022080
Everman,32.6296,-97.2827,TX,6348,1840020694
Carthage,32.1526,-94.3368,TX,6301,1840019497
Iowa Park,33.9622,-98.6819,TX,6284,1840019279
Carrizo Springs,28.5266,-99.8589,TX,6246,1840019702
Bridgeport,33.2099,-97.7709,TX,6232,1840019384
Fabens,31.5136,-106.1521,TX,6203,1840018152
Kenedy,28.8176,-97.8518,TX,6193,1840019684
Kermit,31.854,-103.0924,TX,6191,1840020796
Alpine,30.364,-103.6651,TX,6175,1840019580
Woodcreek,30.0266,-98.1115,TX,6015,1840022191
Progreso,26.0962,-97.9566,TX,5938,1840021031
Sullivan City,26.2752,-98.5644,TX,5908,1840022257
Crockett,31.3177,-95.4564,TX,5908,1840019547
Luling,29.6814,-97.6468,TX,5868,1840020937
Windcrest,29.5148,-98.3819,TX,5866,1840022226
Sinton,28.0392,-97.5154,TX,5840,1840022251
Sansom Park,32.8028,-97.4021,TX,5836,1840022047
Granite Shoals,30.5895,-98.3778,TX,5805,1840020867
Scenic Oaks,29.7038,-98.6712,TX,5804,1840019650
Palmview,26.2303,-98.3792,TX,5792,1840021028
Slaton,33.4422,-101.6477,TX,5788,1840021982
Mathis,28.0909,-97.817,TX,5776,1840021004
Yoakum,29.2933,-97.1469,TX,5763,1840022242
Burnet,30.7496,-98.2382,TX,5762,1840019567
Anthony,31.9876,-106.5933,TX,5665,1840022138
Colorado City,32.3995,-100.8582,TX,5657,1840019472
Edna,28.9756,-96.6483,TX,5638,1840020984
Hutchins,32.6421,-96.7093,TX,5627,1840019437
Doffing,26.2788,-98.3856,TX,5619,1840037042
Marlin,31.3085,-96.8934,TX,5571,1840020844
Littlefield,33.9191,-102.3349,TX,5558,1840020539
Palmview South,26.2164,-98.378,TX,5516,1840073265
Rockdale,30.6542,-97.0089,TX,5505,1840020859
Breckenridge,32.7566,-98.9125,TX,5497,1840019448
Pecan Plantation,32.3628,-97.6554,TX,5491,1840019460
Wake Village,33.424,-94.1188,TX,5425,1840021988
Aubrey,33.2872,-96.9623,TX,5407,1840019387
Terrell Hills,29.4771,-98.4471,TX,5397,1840022224
La Grange,29.9129,-96.8767,TX,5388,1840020934
Denver City,32.968,-102.8318,TX,5369,1840022029
Center,31.7929,-94.1795,TX,5367,1840019528
Cameron,30.8608,-96.9762,TX,5361,1840019562
Willow Park,32.7548,-97.6499,TX,5340,1840022042
Gilmer,32.7317,-94.946,TX,5261,1840020731
Giddings,30.1833,-96.9279,TX,5261,1840020895
Nolanville,31.0755,-97.609,TX,5231,1840020853
Rio Hondo,26.2346,-97.5817,TX,5211,1840021038
Brady,31.1321,-99.3703,TX,5133,1840019550
Canutillo,31.9185,-106.6006,TX,5075,1840018151
Post,33.1911,-101.3814,TX,5070,1840020667
Krum,33.2652,-97.2257,TX,5038,1840020645
Muleshoe,34.2292,-102.7284,TX,5030,1840020541
Brookshire,29.7826,-95.9545,TX,5022,1840019610
Bowie,33.5566,-97.844,TX,5011,1840019314
Celina,33.3189,-96.7866,TX,9836,1840019395
Monahans,31.6289,-103.0404,TX,8312,1840036514
Hitchcock,29.2945,-95.025,TX,7900,1840020971
Onalaska,30.8209,-95.111,TX,7832,1840020858
West Livingston,30.6957,-95.0097,TX,7534,1840019561
Lucas,33.095,-96.5792,TX,7483,1840020656
Marble Falls,30.5677,-98.2751,TX,6571,1840020870
Sunnyvale,32.7974,-96.5576,TX,6491,1840023031
Liberty,30.047,-94.7908,TX,6366,1840020965
Rhome,33.0647,-97.4779,TX,6048,1840020632
Sealy,29.7674,-96.1679,TX,5995,1840022209
Lago Vista,30.4521,-97.991,TX,5956,1840020893
Mont Belvieu,29.8524,-94.8785,TX,5946,1840020942
Mineola,32.6461,-95.4775,TX,5819,1840020685
Pecan Acres,32.9703,-97.4727,TX,5780,1840019420
Atlanta,33.1136,-94.1672,TX,5541,1840019407
Lakehills,29.6237,-98.9448,TX,5447,1840018261
Homestead Meadows North,31.8483,-106.1707,TX,5397,1840034867
Bulverde,29.7736,-98.4359,TX,5184,1840019628
McGregor,31.4186,-97.4283,TX,5022,1840020816
Salt Lake City,40.7774,-111.93,UT,1098400,1840021383
Ogden,41.228,-111.9677,UT,573632,1840020135
Provo,40.2457,-111.6457,UT,503695,1840020174
West Valley City,40.6889,-112.0115,UT,136170,1840021389
St. George,37.077,-113.577,UT,113906,1840021559
West Jordan,40.6024,-112.0008,UT,113905,1840021388
Logan,41.74,-111.8419,UT,100774,1840020108
Orem,40.2983,-111.6992,UT,97839,1840020171
Taylorsville,40.6569,-111.9493,UT,59992,1840021387
Kearns,40.652,-112.0093,UT,37194,1840017500
Midvale,40.6148,-111.8928,UT,33208,1840020158
White City,40.5666,-111.8636,UT,5270,1840037177
Sandy,40.5706,-111.851,UT,96145,1840037422
Layton,41.0771,-111.9622,UT,76691,1840020145
South Jordan,40.5571,-111.9783,UT,70954,1840021385
Lehi,40.4137,-111.8726,UT,62712,1840020168
Millcreek,40.6892,-111.8291,UT,60192,1840018744
Murray,40.6498,-111.8874,UT,49295,1840020159
Draper,40.4956,-111.8607,UT,47710,1840018747
Bountiful,40.8722,-111.8647,UT,44107,1840018737
Riverton,40.5176,-111.9635,UT,43344,1840020157
Spanish Fork,40.1102,-111.6405,UT,39443,1840021398
Herriman,40.4898,-112.0169,UT,39224,1840020155
Pleasant Grove,40.3714,-111.7411,UT,38845,1840020173
Roy,41.1717,-112.048,UT,38595,1840020132
Cedar City,37.6834,-113.0956,UT,36592,1840018895
Tooele,40.5393,-112.3082,UT,34029,1840021356
Cottonwood Heights,40.6137,-111.8144,UT,33996,1840018746
Springville,40.1638,-111.6206,UT,33294,1840021399
Eagle Mountain,40.3137,-112.0114,UT,32204,1840018757
Kaysville,41.0291,-111.9455,UT,31776,1840018738
Clearfield,41.103,-112.0237,UT,31363,1840018735
Holladay,40.6599,-111.8226,UT,30709,1840020156
Saratoga Springs,40.3448,-111.9153,UT,29608,1840021397
American Fork,40.3793,-111.7951,UT,29527,1840018756
Syracuse,41.0864,-112.0697,UT,29507,1840021352
Magna,40.7094,-112.0828,UT,28257,1840017499
Washington,37.1325,-113.4893,UT,26405,1840021561
South Salt Lake,40.7056,-111.8986,UT,24956,1840021386
Farmington,40.9846,-111.9064,UT,24066,1840020142
Heber,40.5068,-111.3984,UT,23923,1840074861
Clinton,41.1395,-112.0656,UT,21971,1840018736
